Protocol,Flow Duration,Flow Bytes/s,Flow Packets/s,Fwd Packets/s,Bwd Packets/s,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Packet Length Max,Packet Length Min,Packet Length Mean,Packet Length Std,Packet Length Variance,Fwd Header Length,Bwd Header Length,Fwd Seg Size Min,Fwd Act Data Pkts,Flow IAT Mean,Flow IAT Max,Flow IAT Min,Flow IAT Std,Fwd IAT Total,Fwd IAT Max,Fwd IAT Min,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Total,Bwd IAT Max,Bwd IAT Min,Bwd IAT Mean,Bwd IAT Std,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,FWD Init Win Bytes,Bwd Init Win Bytes,Active Max,Active Min,Active Mean,Active Std,Idle Max,Idle Min,Idle Mean,Idle Std,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bulk Rate Avg,Fwd Segment Size Avg,Bwd Segment Size Avg,CWE Flag Count,Subflow Fwd Packets,Subflow Bwd Packets,Subflow Fwd Bytes,Subflow Bwd Bytes
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,4774969,25.13105321,0.4188508868,0.4188508868,0,2,0,120,0,60,60,60,0,0,0,0,0,60,60,60,0,0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,2,0,120,0
6,4773599,22.62443913,0.418971095,0.418971095,0,2,0,108,0,54,54,54,0,0,0,0,0,54,54,54,0,0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,2,0,108,0
6,28290339,4.241730719,0.07069551199,0.07069551199,0,2,0,120,0,60,60,60,0,0,0,0,0,60,60,60,0,0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,2,0,120,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,0,0,0,0,0,1,0,60,0,60,60,60,0,0,0,0,0,60,60,60,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,60,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,0,0,0,0,0,1,0,60,0,60,60,60,0,0,0,0,0,60,60,60,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,60,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,0,0,0,0,0,1,0,60,0,60,60,60,0,0,0,0,0,60,60,60,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,60,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,0,0,0,0,0,1,0,60,0,60,60,60,0,0,0,0,0,60,60,60,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,60,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,21197613,5.661014757,0.09435024595,0.09435024595,0,2,0,120,0,60,60,60,0,0,0,0,0,60,60,60,0,0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,2,0,120,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,0,0,0,0,0,1,0,60,0,60,60,60,0,0,0,0,0,60,60,60,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,60,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,0,0,0,0,0,1,0,60,0,60,60,60,0,0,0,0,0,60,60,60,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,60,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,0,0,0,0,0,1,0,60,0,60,60,60,0,0,0,0,0,60,60,60,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,60,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,29608359,6.079364277,0.1013227379,0.1013227379,0,3,0,180,0,60,60,60,0,0,0,0,0,60,60,60,0,0,60,0,20,3,14804179.5,24818418,4789941,10014238.5,29608359,24818418,4789941,14804179.5,10014238.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,3,0,180,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,0,0,0,0,0,1,0,60,0,60,60,60,0,0,0,0,0,60,60,60,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,60,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,23685802,7.599489348,0.1266581558,0.1266581558,0,3,0,180,0,60,60,60,0,0,0,0,0,60,60,60,0,0,60,0,20,3,11842901,17914787,5771015,6071886,23685802,17914787,5771015,11842901,6071886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3888,0,0,0,0,0,12143772,5771015,8957393.5,3186378.5,0,0,0,0,0,0,60,0,0,3,0,180,0
6,5770606,18.71553871,0.3465840503,0.3465840503,0,2,0,108,0,54,54,54,0,0,0,0,0,54,54,54,0,0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,2,0,108,0
6,0,0,0,0,0,1,0,60,0,60,60,60,0,0,0,0,0,60,60,60,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,60,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,0,0,0,0,0,1,0,60,0,60,60,60,0,0,0,0,0,60,60,60,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,60,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,0,0,0,0,0,1,0,60,0,60,60,60,0,0,0,0,0,60,60,60,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,60,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,0,0,0,0,0,1,0,60,0,60,60,60,0,0,0,0,0,60,60,60,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,60,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,0,0,0,0,0,1,0,60,0,60,60,60,0,0,0,0,0,60,60,60,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,60,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,0,0,0,0,0,1,0,60,0,60,60,60,0,0,0,0,0,60,60,60,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,60,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,0,0,0,0,0,1,0,60,0,60,60,60,0,0,0,0,0,60,60,60,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,60,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,0,0,0,0,0,1,0,60,0,60,60,60,0,0,0,0,0,60,60,60,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,60,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,0,0,0,0,0,1,0,60,0,60,60,60,0,0,0,0,0,60,60,60,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,60,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,34296673,3.498881655,0.05831469426,0.05831469426,0,2,0,120,0,60,60,60,0,0,0,0,0,60,60,60,0,0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,2,0,120,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,0,0,0,0,0,1,0,60,0,60,60,60,0,0,0,0,0,60,60,60,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,60,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,0,0,0,0,0,1,0,60,0,60,60,60,0,0,0,0,0,60,60,60,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,60,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,0,0,0,0,0,1,0,60,0,60,60,60,0,0,0,0,0,60,60,60,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,60,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,32852124,3.65273186,0.06087886433,0.06087886433,0,2,0,120,0,60,60,60,0,0,0,0,0,60,60,60,0,0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,2,0,120,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,0,0,0,0,0,1,0,60,0,60,60,60,0,0,0,0,0,60,60,60,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,60,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,0,0,0,0,0,1,0,60,0,60,60,60,0,0,0,0,0,60,60,60,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,60,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,10753672,11.158979,0.1859829833,0.1859829833,0,2,0,120,0,60,60,60,0,0,0,0,0,60,60,60,0,0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,2,0,120,0
6,10753678,10.04307549,0.1859828795,0.1859828795,0,2,0,108,0,54,54,54,0,0,0,0,0,54,54,54,0,0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,2,0,108,0
6,0,0,0,0,0,1,0,60,0,60,60,60,0,0,0,0,0,60,60,60,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,4037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,60,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,34623864,3.46581768,0.057763628,0.057763628,0,2,0,120,0,60,60,60,0,0,0,0,0,60,60,60,0,0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,2,0,120,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,0,0,0,0,0,1,0,60,0,60,60,60,0,0,0,0,0,60,60,60,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,60,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,0,0,0,0,0,1,0,60,0,60,60,60,0,0,0,0,0,60,60,60,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,60,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,0,0,0,0,0,1,0,60,0,60,60,60,0,0,0,0,0,60,60,60,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,60,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,0,0,0,0,0,1,0,60,0,60,60,60,0,0,0,0,0,60,60,60,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,60,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,0,0,0,0,0,1,0,60,0,60,60,60,0,0,0,0,0,60,60,60,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,60,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,29173472,6.169988954,0.1028331492,0.1028331492,0,3,0,180,0,60,60,60,0,0,0,0,0,60,60,60,0,0,60,0,20,3,14586736,23986464,5187008,9399728,29173472,23986464,5187008,14586736,9399728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,3,0,180,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,0,0,0,0,0,1,0,60,0,60,60,60,0,0,0,0,0,60,60,60,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,60,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,0,0,0,0,0,1,0,60,0,60,60,60,0,0,0,0,0,60,60,60,0,0,20,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,60,0
6,0,0,0,0,0,1,0,54,0,54,54,54,0,0,0,0,0,54,54,54,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,54,0
6,13926387,8.616735985,0.1436122664,0.1436122664,0,2,0,120,0,60,60,60,0,0,0,0,0,60,60,60,0,0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,2,0,120,0
6,13925671,7.755461119,0.1436196504,0.1436196504,0,2,0,108,0,54,54,54,0,0,0,0,0,54,54,54,0,0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,2,0,108,0
